Timestamp,Server_ID,CPU_Usage(%),Memory_Usage(%),Disk_IO(MB/s),Network_In(MB/s),Network_Out(MB/s),Unnamed: 7,Latency(ms),Request_Count,Security_Alerts,Anomaly_Score,Alert_Triggered,Mitigation_Suggestion,Resource_Utilization,Anomaly_Type,IP_Address
51:58.8,Server_565,20.19021792,5.622534429,927.6062235,354.5736912,452.910239,,54.76730617,6862,1,0.663788191,0,Restart Service,low,DDoS Attack,87.171.227.18
46:58.8,Server_930,58.96874607,63.99485263,885.5597255,329.2494263,152.0276685,,33.45152012,172,4,0.79240959,1,Monitor,low,DDoS Attack,76.55.27.126
41:58.8,Server_515,83.036765,87.28042335,704.1002929,243.4464731,150.8426349,,170.6790545,7982,4,0.947673884,1,None,high,None,66.82.92.194
36:58.8,Server_68,8.679966425,89.65575449,823.3495268,473.3567898,109.8409351,,68.61667692,6018,2,0.86449973,1,Monitor,low,None,100.15.194.149
31:58.8,Server_246,52.10509481,73.41951313,388.070542,15.3172284,277.1571209,,32.39863153,9211,0,0.455471616,0,Investigate Security Breach,high,DDoS Attack,134.100.47.137
26:58.8,Server_389,42.6316736,59.60715943,282.8494862,352.2100299,20.48890474,,114.0163333,2077,5,0.881426328,1,Investigate Security Breach,low,CPU Spike,253.98.109.105
21:58.8,Server_650,25.15184932,48.4468303,168.001752,491.5030494,72.73237069,,112.0617204,5653,5,0.707037948,1,Monitor,low,DDoS Attack,137.57.24.9
16:58.8,Server_308,40.93375036,47.70401952,222.5505351,299.4870491,309.819393,,149.6795481,4770,5,0.067259954,0,Monitor,medium,CPU Spike,20.13.236.159
11:58.8,Server_925,98.43226353,45.38441749,964.7841804,300.7208642,247.7070013,,68.03355318,6970,5,0.941043733,1,Increase Resources,low,CPU Spike,243.20.181.91
06:58.8,Server_352,73.708116,71.4898015,933.459536,399.0068873,374.931337,,197.040106,3904,4,0.174677688,0,Monitor,high,CPU Spike,15.228.51.16
01:58.8,Server_799,33.4560226,74.46480176,94.57324862,21.72328205,373.8006342,,64.37775937,7938,5,0.771622592,1,None,high,Security Breach,99.178.172.170
56:58.8,Server_66,62.50872989,53.90242314,496.443684,66.62423344,222.8945341,,148.0165582,4104,4,0.25422086,0,Investigate Security Breach,low,Memory Leak,98.252.215.75
51:58.8,Server_460,28.43234283,75.37711769,404.665996,424.3764682,340.9854301,,153.3590206,1357,2,0.332243362,0,Investigate Security Breach,medium,DDoS Attack,102.14.67.162
46:58.8,Server_347,63.03017136,55.20324227,669.1931718,331.8858575,431.3842871,,151.8016969,144,2,0.76385778,1,Increase Resources,high,Memory Leak,19.150.42.8
41:58.8,Server_325,90.1358355,14.24841179,361.9784279,491.5010553,302.5576207,,77.4474068,4379,4,0.495869472,0,Monitor,low,DDoS Attack,93.98.117.124
36:58.8,Server_933,57.90329599,85.9034316,316.5790917,209.6039692,484.5287441,,139.968701,2633,2,0.556877256,0,Restart Service,medium,CPU Spike,110.45.157.154
31:58.8,Server_667,74.66729767,87.69564295,818.712202,229.0236698,496.897,,25.65590768,4871,0,0.740714675,1,Increase Resources,high,DDoS Attack,71.225.229.100
26:58.8,Server_599,48.06720488,30.31381565,949.7596634,335.2721858,261.4755309,,173.998198,7889,2,0.630504141,0,None,high,None,225.66.166.138
21:58.8,Server_33,54.79177218,79.71117439,242.65594,98.52222123,137.6039519,,172.7506078,631,4,0.452750877,0,Increase Resources,low,None,110.110.149.235
16:58.8,Server_68,71.03213248,53.56124488,273.5303662,151.1433303,396.1407023,,10.86958843,7306,4,0.954935912,1,None,low,None,124.106.93.70
11:58.8,Server_187,82.17847548,16.78258211,448.1607553,431.5806197,95.30355338,,131.6519249,9467,3,0.903874527,1,Restart Service,medium,None,209.124.205.193
06:58.8,Server_192,67.64788172,42.80987609,720.9880254,403.4505595,389.2210995,,51.5944171,5587,0,0.722418118,1,None,medium,CPU Spike,92.49.246.251
01:58.8,Server_213,97.86173942,12.27243604,208.7094298,289.8241738,227.4045054,,161.265153,260,1,0.884035179,1,Monitor,low,CPU Spike,192.149.0.34
56:58.8,Server_600,82.88314584,79.7143646,494.536704,185.7677153,391.5631455,,74.510503,4778,3,0.185972333,0,Restart Service,low,None,50.64.113.189
51:58.8,Server_428,78.83021944,23.64217896,848.806422,321.7593572,156.0108928,,99.79279342,9998,1,0.335849423,0,None,low,Memory Leak,134.239.226.243
46:58.8,Server_351,85.28465,20.61723061,272.3632888,94.53309726,232.7526415,,135.0828336,9367,4,0.125699386,0,Restart Service,high,None,139.99.235.219
41:58.8,Server_108,31.71503887,24.811075,95.27827787,222.2448527,419.6731235,,36.5101213,3548,5,0.774902455,1,Investigate Security Breach,medium,DDoS Attack,154.52.56.158
36:58.8,Server_240,46.04447963,26.48244621,911.4861439,256.4710816,176.3917426,,67.10860179,1705,1,0.662078194,0,Monitor,low,DDoS Attack,142.240.34.244
31:58.8,Server_216,58.62397725,69.0254572,798.1550374,236.1248012,209.442015,,187.6727308,7181,1,0.019240533,0,Investigate Security Breach,low,None,54.184.174.107
26:58.8,Server_177,48.92670025,65.6670933,713.8670992,215.1649349,291.8695119,,89.80017082,9389,4,0.854111057,1,None,high,CPU Spike,10.149.70.133
21:58.8,Server_565,85.50849273,17.28697929,132.9637223,194.0495441,324.528391,,144.7506636,9340,5,0.033428446,0,Monitor,low,Memory Leak,69.81.107.247
16:58.8,Server_330,7.57150918,73.81982268,904.3666537,293.3142443,102.4982117,,99.69782178,1892,1,0.543860456,0,Restart Service,high,None,108.86.219.6
11:58.8,Server_561,24.87166464,38.16042479,340.0022147,185.2178224,309.7922288,,125.3600737,550,5,0.431895978,0,Increase Resources,medium,None,230.192.163.3
06:58.8,Server_881,88.7621214,48.45990942,250.9166531,298.9307839,246.0012918,,166.8382085,1632,2,0.815403034,1,Increase Resources,medium,Memory Leak,134.65.195.237
01:58.8,Server_626,10.61451308,16.86169618,513.1238587,264.7623512,397.4308915,,68.25040865,5813,5,0.463277611,0,Monitor,medium,Security Breach,14.121.143.115
56:58.8,Server_450,26.56388884,72.31947533,926.6595987,183.0733063,329.6465252,,103.9025934,3388,4,0.360774595,0,None,low,None,3.111.214.113
51:58.8,Server_607,38.36878139,40.74110398,994.8266809,394.5406943,254.7053277,,95.52736752,3346,5,0.656960256,0,Monitor,low,None,250.184.241.29
46:58.8,Server_447,76.32035328,65.05231231,633.4033685,31.00640088,431.1941138,,158.5193568,561,4,0.753644324,1,Investigate Security Breach,medium,CPU Spike,34.66.5.23
41:58.8,Server_537,58.21716614,45.58598974,957.7328415,142.0849642,304.1124857,,90.36798002,4163,1,0.831693926,1,Increase Resources,low,Memory Leak,160.86.102.216
36:58.8,Server_644,95.68744676,9.642536062,480.6676126,252.7714936,239.7006441,,177.3345415,351,5,0.335450984,0,None,low,Memory Leak,185.209.145.239
31:58.8,Server_179,26.64812643,71.83150876,78.1817662,457.2577663,105.6422282,,99.55690016,7698,2,0.990621853,1,Restart Service,high,Memory Leak,34.159.98.69
26:58.8,Server_395,87.85143847,57.48827522,311.8690353,45.31572665,110.9816041,,70.46390927,4511,5,0.573513087,0,Restart Service,medium,DDoS Attack,10.184.54.35
21:58.8,Server_145,31.87678153,46.25326759,336.7360704,296.0288678,82.76213786,,59.57134143,5797,4,0.66195165,0,None,medium,Security Breach,254.28.53.142
16:58.8,Server_876,28.32233462,24.14743912,793.5721989,93.32630508,412.8272997,,126.0729584,9633,0,0.767315631,1,Increase Resources,high,None,119.246.92.155
11:58.8,Server_962,52.34564382,64.31260541,168.0320904,15.96888889,27.54769621,,37.52975204,8670,1,0.829603311,1,Increase Resources,low,None,47.114.246.215
06:58.8,Server_198,11.764428,31.14375741,216.1591293,434.679802,484.6086846,,28.20361792,813,0,0.317588966,0,Restart Service,medium,DDoS Attack,204.240.92.215
01:58.8,Server_969,41.50916623,45.77155837,633.5561295,439.5143595,299.449207,,137.9781791,3760,4,0.264503113,0,None,low,DDoS Attack,197.248.212.182
56:58.8,Server_837,38.78921697,10.36608897,174.0837202,144.6875543,65.35216841,,185.1927028,5034,4,0.708505236,1,Investigate Security Breach,high,DDoS Attack,168.166.191.198
51:58.8,Server_84,20.20964779,78.79091818,520.7408529,431.7129816,407.787991,,87.43078041,6193,2,0.927598501,1,Restart Service,medium,Memory Leak,210.112.152.158
46:58.8,Server_669,86.7755103,13.55352283,83.3132591,194.7963203,439.0702024,,51.71936675,6171,2,0.030546765,0,None,medium,CPU Spike,111.82.202.104
41:58.8,Server_85,41.65951615,89.62976274,685.4364751,33.16196681,190.3339794,,109.194118,9254,5,0.350636336,0,Increase Resources,high,Memory Leak,227.221.74.195
36:58.8,Server_457,98.28241705,87.41958881,912.9546756,119.9287797,187.9666424,,35.00933384,727,4,0.123680616,0,Restart Service,low,CPU Spike,203.9.66.214
31:58.8,Server_476,90.47225516,97.25354286,881.1529992,328.7790571,424.8247104,,126.9844,8048,5,0.661737155,0,Monitor,medium,CPU Spike,200.227.113.145
26:58.8,Server_253,23.50701646,91.30191807,119.9369893,111.0230572,247.7676207,,87.95390876,9207,5,0.665536088,0,Monitor,high,Memory Leak,190.94.57.149
21:58.8,Server_887,52.98660637,97.28372715,611.4537963,292.7406519,260.9521535,,160.2784226,9924,5,0.01291484,0,Restart Service,low,Memory Leak,79.94.134.91
16:58.8,Server_72,62.17139314,89.2912432,148.6483154,99.42616748,446.6114146,,28.39202294,8861,2,0.789066929,1,None,medium,Security Breach,131.210.87.238
11:58.8,Server_223,82.80124778,15.68831748,100.8480477,112.1134397,73.30674797,,60.03412726,1998,3,0.522531315,0,Increase Resources,high,CPU Spike,250.185.74.39
06:58.8,Server_276,89.13606122,46.579777,629.8657735,340.9779661,443.6086545,,160.6084203,5818,5,0.203095048,0,Monitor,medium,None,144.237.225.152
01:58.8,Server_795,64.28171201,12.23485437,593.8356737,436.3504506,464.0634472,,175.0884435,5102,3,0.718392085,1,None,low,CPU Spike,241.72.244.175
56:58.8,Server_776,8.337749299,56.80332963,139.1436139,376.6060725,16.6251672,,167.648473,3452,5,0.860504216,1,Restart Service,low,Memory Leak,102.249.219.10
51:58.8,Server_246,50.7212627,55.32689234,391.8650163,38.41741438,344.2912545,,59.69823008,9368,0,0.230504075,0,Restart Service,low,Security Breach,29.201.38.180
46:58.8,Server_341,89.05633594,92.60694421,350.8197112,462.2828891,148.3708258,,47.85373376,8256,5,0.016800169,0,None,low,None,231.83.118.46
41:58.8,Server_573,72.83851224,97.12100079,375.340702,88.60913796,286.6524167,,72.76184692,8980,3,0.973016376,1,Increase Resources,medium,Memory Leak,89.11.176.1
36:58.8,Server_924,87.66348443,29.66618445,366.5310872,366.4073311,327.9946958,,178.9815114,3358,1,0.299504247,0,Restart Service,low,DDoS Attack,231.29.3.225
31:58.8,Server_471,69.03758002,60.31972073,833.42343,366.6915502,295.9670267,,149.3492355,115,1,0.650454528,0,Restart Service,medium,Memory Leak,108.57.213.99
26:58.8,Server_454,9.183325932,49.12197002,385.9280555,231.2370374,342.7330939,,95.87346972,9026,3,0.437495008,0,Increase Resources,high,None,69.194.199.166
21:58.8,Server_771,96.96063234,56.9398416,363.9127284,286.3771804,283.3852505,,85.95414588,8741,3,0.585241259,0,None,low,None,49.81.60.225
16:58.8,Server_965,92.21176135,55.51416903,78.1362978,57.01386424,373.508665,,144.3190717,6215,0,0.836326209,1,Restart Service,high,CPU Spike,87.211.84.95
11:58.8,Server_969,17.02505629,91.84181887,800.8871165,486.6984143,273.0724627,,160.9374864,6259,2,0.299775206,0,None,low,CPU Spike,202.113.184.88
06:58.8,Server_7,15.70566085,90.13194865,676.8846671,41.70403563,109.4846137,,90.25273931,8437,0,0.343796953,0,None,low,Security Breach,110.255.164.171
01:58.8,Server_188,56.21245755,16.65998478,374.3620417,455.9424162,107.5442751,,123.8510855,1510,2,0.095439525,0,Restart Service,low,CPU Spike,202.250.83.86
56:58.8,Server_4,76.91982928,37.78546695,479.2479833,132.0156969,328.7351782,,137.5574631,1190,2,0.549773098,0,None,high,None,108.12.109.163
51:58.8,Server_743,41.30645513,76.51363199,804.3695084,201.7793765,259.1436442,,76.96131074,2247,2,0.959999923,1,None,high,None,169.13.171.52
46:58.8,Server_645,17.95630554,69.97877505,377.0073057,381.3393762,185.6139459,,179.5112373,3924,0,0.322486456,0,Increase Resources,medium,Security Breach,102.161.58.234
41:58.8,Server_907,53.50282938,64.96329278,499.7010912,440.774089,288.0107554,,80.34943637,4528,5,0.893813577,1,Increase Resources,high,CPU Spike,137.31.248.44
36:58.8,Server_125,37.06878294,99.41199107,68.79722912,350.7443012,493.6421644,,44.94571183,5161,0,0.065737555,0,Increase Resources,low,None,106.106.56.215
31:58.8,Server_15,38.41833578,37.00883044,922.4013612,69.5775322,318.9220853,,57.85314645,6042,5,0.364748554,0,Investigate Security Breach,medium,None,121.211.149.94
26:58.8,Server_960,66.273626,53.94862705,402.6791921,182.5509254,349.9191718,,183.5071654,8876,5,0.963262278,1,Monitor,high,CPU Spike,141.131.187.174
21:58.8,Server_994,89.13276943,98.01928546,331.6117708,308.9393192,337.8238024,,105.8274074,7572,3,0.775252473,1,Increase Resources,medium,None,154.174.154.101
16:58.8,Server_525,58.06621443,71.07746647,628.6624314,493.3182791,350.6233821,,72.14702069,9033,1,0.040594361,0,Monitor,medium,CPU Spike,142.128.249.187
11:58.8,Server_630,70.32223853,66.62462586,550.3628928,208.5384724,105.6933309,,36.55847812,4082,1,0.293433585,0,Monitor,high,None,68.94.40.79
06:58.8,Server_240,67.69496419,19.7009878,430.8785397,158.246657,74.24311325,,26.63339657,3164,1,0.082233591,0,Increase Resources,low,DDoS Attack,128.56.154.185
01:58.8,Server_775,57.35888829,28.43240583,926.234908,147.384249,392.2560813,,119.6228464,8667,4,0.681254976,0,None,high,None,72.188.209.170
56:58.8,Server_360,34.52202383,40.85995299,394.8330448,428.4516429,127.8655387,,111.4371338,1006,5,0.116078757,0,Investigate Security Breach,low,CPU Spike,71.126.50.45
51:58.8,Server_518,40.89044757,49.16047453,998.4550161,93.59530923,14.46437219,,130.8630558,6732,3,0.680067468,0,None,low,DDoS Attack,254.218.246.25
46:58.8,Server_952,34.99186086,52.23497277,799.6713467,325.9007761,156.418062,,34.12365824,9286,2,0.015022278,0,Increase Resources,low,None,20.247.61.247
41:58.8,Server_320,92.16231917,90.70303224,908.1619884,425.6707373,237.4289407,,146.0328372,5481,1,0.177979039,0,Monitor,medium,None,241.192.158.150
36:58.8,Server_231,83.5287737,15.18513864,318.619022,428.1284488,141.6292981,,35.53423654,2089,2,0.576300245,0,Monitor,medium,CPU Spike,78.137.13.85
31:58.8,Server_946,60.03800042,28.59349415,116.7264448,73.84782815,55.79647479,,78.91276268,1704,1,0.744696774,1,Investigate Security Breach,medium,None,71.173.111.193
26:58.8,Server_30,91.66312974,18.64521134,448.2371804,398.6697987,132.9976252,,78.77396177,9407,2,0.357958754,0,None,high,Memory Leak,51.120.190.152
21:58.8,Server_534,89.20882585,74.85451895,347.7156964,460.5450224,49.43693681,,184.463191,8444,4,0.018468713,0,Restart Service,medium,Memory Leak,212.165.183.2
16:58.8,Server_921,93.13096798,97.20508111,107.6357599,393.5025529,272.6978919,,72.41658493,9110,3,0.094565145,0,Increase Resources,high,CPU Spike,134.109.29.73
11:58.8,Server_156,26.06851648,89.92627632,117.9093182,353.8409263,345.7794874,,82.57956809,1311,5,0.402471271,0,Monitor,medium,Security Breach,163.244.45.46
06:58.8,Server_630,73.16278859,73.71357304,215.5553375,263.2825833,359.3714088,,91.52710333,4998,3,0.642477614,0,Monitor,high,Security Breach,153.10.3.240
01:58.8,Server_852,62.87632749,7.044666396,408.905663,386.1486486,397.0204121,,90.65275237,2934,2,0.77568213,1,None,medium,Security Breach,185.17.19.185
56:58.8,Server_935,74.71391059,37.96793265,938.4795498,292.3639348,35.13653052,,165.088363,2508,5,0.093777538,0,None,high,Memory Leak,25.156.219.136
51:58.8,Server_963,30.02103957,87.04371475,674.881755,209.6773525,374.5062858,,96.43466167,1363,5,0.332542416,0,Increase Resources,high,CPU Spike,22.156.194.225
46:58.8,Server_901,71.00686179,67.04167413,428.4921216,251.973395,375.5784375,,29.74116178,8734,4,0.20119346,0,Increase Resources,medium,Memory Leak,3.210.171.161
41:58.8,Server_705,43.93370895,24.91212552,809.4293217,330.6655723,258.7647501,,75.61475397,2161,5,0.002715911,0,Restart Service,low,None,92.119.208.187
36:58.8,Server_399,84.23872065,49.31627779,590.0683283,283.9294003,304.4130621,,83.09454974,1747,3,0.591121917,0,None,low,None,251.44.248.57
31:58.8,Server_346,80.55974389,13.35222251,446.5766236,337.8126584,341.5683144,,93.12532156,9106,4,0.609117618,0,Investigate Security Breach,low,Security Breach,220.132.147.108
26:58.8,Server_195,25.07897303,54.47614597,187.1494888,491.0353264,253.5384511,,168.8988363,7014,2,0.035646582,0,Investigate Security Breach,low,Memory Leak,85.76.126.202
21:58.8,Server_168,22.46625126,90.59770253,930.688233,137.8938046,495.8195126,,176.9267329,473,1,0.190886859,0,Monitor,low,Memory Leak,124.82.53.176
16:58.8,Server_377,73.18451352,8.678290402,642.6934861,497.9169645,33.88092607,,181.6357167,8723,4,0.241778465,0,Investigate Security Breach,low,Security Breach,51.24.67.47
11:58.8,Server_489,57.295115,63.31969488,467.2953271,36.53109547,65.63271397,,20.9412066,4326,5,0.378428801,0,Restart Service,low,CPU Spike,95.18.142.66
06:58.8,Server_751,57.93456151,27.14475631,466.3722384,307.8388473,144.9208386,,120.8480312,2298,3,0.237457174,0,Restart Service,high,None,92.19.22.13
01:58.8,Server_362,76.48895573,99.08658186,776.7837792,467.651885,290.5790515,,22.80754142,5437,0,0.428567139,0,Investigate Security Breach,low,Memory Leak,59.175.207.159
56:58.8,Server_482,86.22222534,11.18466347,220.4805144,60.20294779,462.2860835,,171.1570849,3247,1,0.299664292,0,Investigate Security Breach,low,Memory Leak,63.149.104.24
51:58.8,Server_244,27.70157056,63.64268139,446.6648262,495.2023679,482.1081847,,93.48241401,490,4,0.948875868,1,Increase Resources,low,Memory Leak,32.108.145.66
46:58.8,Server_581,57.77625695,29.35521534,109.8611787,460.0747885,481.2263232,,173.7164754,454,0,0.68546436,0,Monitor,low,Security Breach,168.138.26.251
41:58.8,Server_607,83.7506974,88.83399094,125.9224434,428.5114042,476.9559383,,79.66275121,5832,2,0.171137653,0,Increase Resources,high,Security Breach,32.131.36.121
36:58.8,Server_589,87.91544626,16.58333094,549.9815892,268.2287907,432.3218412,,156.3926855,6309,5,0.862852533,1,Restart Service,low,None,13.5.26.127
31:58.8,Server_171,32.30389189,45.77899822,411.7645489,114.743185,271.2976746,,15.2696325,7766,4,0.627977232,0,Monitor,low,Memory Leak,66.82.108.234
26:58.8,Server_513,14.89461638,22.60934677,733.5360964,53.69755773,340.0364274,,54.20784389,3061,5,0.941450808,1,Restart Service,low,CPU Spike,151.239.3.67
21:58.8,Server_406,27.11820912,80.94715363,987.394491,41.69917861,21.36842059,,18.94186982,2828,0,0.379987856,0,Investigate Security Breach,high,None,191.84.98.22
16:58.8,Server_574,94.82245383,38.3871388,866.4539723,298.117028,23.96410842,,152.3584787,7381,0,0.464261515,0,Increase Resources,medium,DDoS Attack,120.213.236.92
11:58.8,Server_207,48.93557268,22.73775385,469.8035327,354.1126069,437.2166148,,57.95188878,7557,1,0.525803648,0,Investigate Security Breach,low,None,223.89.20.212
06:58.8,Server_154,44.7645101,73.96060147,408.9648022,118.086662,189.7468018,,65.69325424,2960,0,0.360571796,0,Monitor,low,Memory Leak,181.82.39.39
01:58.8,Server_786,6.24301313,82.63564519,605.8148314,249.7540605,193.6957094,,164.6180327,6855,1,0.561455705,0,Restart Service,low,None,41.83.215.175
56:58.8,Server_48,9.846394878,48.9275713,137.0683334,269.0435472,103.8585638,,139.7008065,4181,2,0.21669092,0,Investigate Security Breach,medium,None,54.247.246.226
51:58.8,Server_649,68.5261133,40.99069321,988.2772081,449.3858057,137.4158264,,192.3347299,9240,5,0.514310423,0,Monitor,low,Memory Leak,243.222.61.22
46:58.8,Server_1,61.03357153,65.05369828,981.943113,71.71735231,357.7115771,,157.0912946,3997,3,0.42956532,0,Monitor,high,None,94.64.18.186
41:58.8,Server_747,59.67518836,66.88267595,926.806339,400.9040801,432.561336,,132.6514985,2618,0,0.412762543,0,Investigate Security Breach,high,Memory Leak,215.244.106.33
36:58.8,Server_905,15.48067322,67.77081259,679.0904355,387.8748556,194.379495,,21.77522136,5904,4,0.17413712,0,Monitor,medium,Security Breach,183.248.203.17
31:58.8,Server_768,38.44581111,31.19697599,527.9641191,343.7584014,335.2345836,,167.7129507,8723,3,0.352592791,0,Monitor,low,CPU Spike,206.159.235.170
26:58.8,Server_407,82.17402317,94.4237349,721.3551612,131.4530768,368.661509,,89.78429381,2321,3,0.533831185,0,Restart Service,low,Memory Leak,217.99.237.149
21:58.8,Server_107,21.61656627,25.27720354,348.6738297,35.22494597,262.8691149,,158.3650603,8173,0,0.986193538,1,Monitor,low,CPU Spike,96.99.7.91
16:58.8,Server_173,88.85528884,40.54503621,859.6177112,393.5210849,205.5793413,,33.09415407,6657,4,0.395046633,0,Increase Resources,low,None,162.111.134.194
11:58.8,Server_506,16.54043853,31.95092452,177.8869401,284.387961,305.2080794,,98.3329818,1588,2,0.142784079,0,Monitor,low,CPU Spike,241.37.98.83
06:58.8,Server_130,21.06918636,93.45673328,813.3015869,317.641388,286.1375917,,171.4163731,7646,4,0.654770554,0,Investigate Security Breach,low,CPU Spike,153.46.249.227
01:58.8,Server_398,50.38624631,83.69516354,874.1059123,427.6105275,166.9685151,,70.95389187,6045,1,0.329031872,0,None,low,DDoS Attack,10.8.204.97
56:58.8,Server_294,94.80349092,82.07083404,211.6580027,74.72034892,174.9806901,,26.48059436,6714,3,0.209466435,0,Restart Service,medium,DDoS Attack,171.38.147.220
51:58.8,Server_552,36.30702942,5.447457778,504.6420602,111.0756654,107.5776793,,195.3910684,2375,4,0.705063436,1,Investigate Security Breach,low,None,103.181.95.55
46:58.8,Server_447,67.53070939,70.16054752,897.0699053,216.2561091,288.3032875,,96.78943754,3729,4,0.316585403,0,None,low,None,192.78.121.192
41:58.8,Server_850,60.92376932,26.87600104,961.3269487,183.4312127,469.4769648,,180.217723,5862,0,0.556247277,0,Restart Service,low,Security Breach,173.44.122.233
36:58.8,Server_16,19.21415047,96.93570443,820.7960741,475.4667001,176.8581552,,114.1408261,8594,3,0.215726638,0,Investigate Security Breach,low,DDoS Attack,228.102.37.241
31:58.8,Server_639,28.57585563,55.42138376,943.8653853,165.886127,339.1095244,,47.07360514,4864,5,0.828468806,1,Monitor,low,None,116.170.161.126
26:58.8,Server_885,93.3645134,58.64678513,940.1484709,450.6899843,413.3297146,,92.5926988,4203,1,0.474333956,0,Monitor,medium,CPU Spike,160.91.139.31
21:58.8,Server_349,22.55881425,38.86586836,980.7336323,270.719478,482.8260463,,172.1838809,3750,1,0.909824312,1,Restart Service,medium,CPU Spike,55.132.231.105
16:58.8,Server_203,71.02593953,55.98940912,442.7274529,57.12067846,404.2289017,,77.91903372,7445,4,0.221700805,0,Increase Resources,medium,Security Breach,95.64.132.88
11:58.8,Server_134,96.64597585,76.22503282,322.5954349,339.7094649,56.92392229,,135.1337321,7016,0,0.137989986,0,Increase Resources,low,DDoS Attack,150.171.220.19
06:58.8,Server_771,16.35306926,58.38241464,651.2963891,376.2541749,45.86545919,,145.3232644,9010,2,0.319918808,0,Restart Service,medium,Security Breach,77.30.188.252
01:58.8,Server_526,42.92228907,65.91997454,229.4086319,89.97637125,360.731118,,94.4277492,9175,3,0.713371502,1,Investigate Security Breach,low,CPU Spike,253.137.112.52
56:58.8,Server_508,26.27355372,49.88446741,579.1646082,215.5862278,367.6425373,,134.1643726,6398,5,0.454921248,0,None,low,Security Breach,91.92.39.90
51:58.8,Server_66,26.04834415,73.05797252,600.3233733,82.64736054,440.8049234,,129.7618047,1211,3,0.712641138,1,Restart Service,high,None,247.254.24.229
46:58.8,Server_480,16.30365518,90.45810662,816.1151253,96.75834535,396.6990864,,142.2625479,7513,5,0.299745973,0,Restart Service,low,DDoS Attack,128.196.196.47
41:58.8,Server_863,66.70736248,9.849863992,393.703041,346.889899,299.6048676,,78.77759032,6663,1,0.669677023,0,None,low,DDoS Attack,184.212.76.34
36:58.8,Server_459,75.90263344,15.19317041,621.7344405,252.6561677,353.4520116,,104.5258247,5505,4,0.58882932,0,Investigate Security Breach,low,None,225.8.228.215
31:58.8,Server_342,69.29542145,70.13286588,908.1111518,25.64478972,310.3390053,,89.20753717,2418,4,0.599952459,0,Monitor,high,CPU Spike,191.42.93.54
26:58.8,Server_707,92.84236347,40.88191945,450.6627588,467.9748579,452.0975305,,13.12855057,3370,2,0.209384986,0,None,medium,Security Breach,10.6.2.40
21:58.8,Server_626,18.83948683,31.75375161,593.1371392,348.3987353,231.0794343,,99.52930254,3324,3,0.654629815,0,Increase Resources,high,Memory Leak,225.151.82.207
16:58.8,Server_159,35.38531047,21.96636193,798.0072953,35.94610282,98.70381918,,41.26855504,7064,2,0.0878755,0,Restart Service,medium,DDoS Attack,242.113.169.57
11:58.8,Server_161,37.73441692,59.40044629,287.1606025,362.9385228,101.0001379,,193.9970588,9802,4,0.612770956,0,Increase Resources,low,None,31.53.32.15
06:58.8,Server_254,27.04779987,38.01557758,148.2021356,420.4426133,20.01059244,,78.52676137,9259,5,0.060874776,0,Investigate Security Breach,low,DDoS Attack,239.35.169.31
01:58.8,Server_984,18.50946969,53.25627848,697.7106854,208.7463148,410.5544091,,87.94014052,4437,0,0.767442126,1,Increase Resources,low,None,115.243.72.81
56:58.8,Server_897,51.23683021,96.06331668,401.9539614,379.6935444,296.0471772,,33.13139645,3547,0,0.532291223,0,Increase Resources,low,DDoS Attack,204.188.184.77
51:58.8,Server_940,84.27176466,77.03542634,412.5240148,152.0416877,237.3727346,,165.512213,9450,1,0.728655235,1,Investigate Security Breach,low,None,136.252.150.88
46:58.8,Server_527,95.68127393,80.61533258,933.5883579,69.43178193,374.2839232,,185.5967934,9963,3,0.776804922,1,Increase Resources,low,CPU Spike,218.70.24.20
41:58.8,Server_549,17.28736006,16.79880079,437.4812079,485.5924217,164.8678996,,102.0816424,2070,0,0.030240909,0,Increase Resources,medium,Memory Leak,75.86.105.113
36:58.8,Server_155,83.19993667,35.87313029,955.9942409,12.13950201,367.3216251,,29.02322634,1984,0,0.512964248,0,Investigate Security Breach,low,Memory Leak,61.173.225.120
31:58.8,Server_486,83.33520668,15.09236984,151.0527647,266.506806,430.1361308,,17.16328988,9130,5,0.946553487,1,None,low,Security Breach,96.123.194.112
26:58.8,Server_432,41.95292155,97.00948836,375.8282339,58.10052213,312.022059,,49.13751308,2877,5,0.502192105,0,Investigate Security Breach,low,Security Breach,191.28.203.170
21:58.8,Server_27,15.45281429,69.80782344,708.2956274,302.2703821,485.8851794,,88.09945653,4923,2,0.797729077,1,None,medium,Memory Leak,45.143.153.72
16:58.8,Server_12,99.05076064,6.827214563,169.698093,12.24279872,369.8162551,,47.72709684,9031,5,0.782636453,1,Investigate Security Breach,low,CPU Spike,114.35.236.131
11:58.8,Server_67,67.2813379,50.17295807,417.6894944,40.59092639,224.9048695,,27.79727874,6404,0,0.308415147,0,Monitor,low,DDoS Attack,144.16.241.164
06:58.8,Server_542,98.30859103,30.03493547,859.158026,355.6430753,316.2304039,,143.8874128,3386,3,0.609145635,0,Increase Resources,medium,None,201.230.10.77
01:58.8,Server_96,50.94727399,56.29609087,773.6754584,406.7143774,69.08201735,,118.6400295,1263,2,0.122933272,0,Restart Service,low,DDoS Attack,180.92.86.36
56:58.8,Server_215,42.54333499,21.97248021,317.9991189,399.1267484,457.1345447,,11.55760654,7051,4,0.035324968,0,Monitor,high,Memory Leak,237.122.170.213
